BINCODE	GO.TERM
5.1.3.4	GO:0044437
5.1.3.4	GO:0044444
5.1.3.4	GO:0044446
5.1.3.4	GO:0044455
5.1.3.4	GO:0044464
5.1.3.4	GO:0045271
5.1.3.4	GO:0046872
5.1.3.4	GO:0050896
5.1.3.4	GO:0097305
5.1.3.4	GO:0098588
5.1.3.4	GO:0098796
5.1.3.4	GO:0098798
5.1.3.4	GO:0098800
5.1.3.4	GO:0098803
5.1.3.4	GO:0098805
5.1.3.4	GO:1901700
5.1.3.4	GO:1902494
5.1.3.4	GO:1990204
5.2.2	GO:0003674
5.2.2	GO:0003824
5.2.2	GO:0005488
5.2.2	GO:0005575
5.2.2	GO:0005739
5.2.2	GO:0005743
5.2.2	GO:0005750
5.2.2	GO:0005773
5.2.2	GO:0006091
5.2.2	GO:0006119
5.2.2	GO:0006122
5.2.2	GO:0006139
5.2.2	GO:0006163
5.2.2	GO:0006164
5.2.2	GO:0006725
5.2.2	GO:0006753
5.2.2	GO:0006754
5.2.2	GO:0006793
5.2.2	GO:0006796
5.2.2	GO:0006807
5.2.2	GO:0006810
5.2.2	GO:0006811
5.2.2	GO:0006812
5.2.2	GO:0006839
5.2.2	GO:0008150
5.2.2	GO:0008152
5.2.2	GO:0009055
5.2.2	GO:0009058
5.2.2	GO:0009117
5.2.2	GO:0009123
5.2.2	GO:0009124
5.2.2	GO:0009126
5.2.2	GO:0009127
5.2.2	GO:0009141
5.2.2	GO:0009142
5.2.2	GO:0009144
5.2.2	GO:0009145
5.2.2	GO:0009150
5.2.2	GO:0009152
5.2.2	GO:0009156
5.2.2	GO:0009161
5.2.2	GO:0009165
5.2.2	GO:0009167
5.2.2	GO:0009168
5.2.2	GO:0009199
5.2.2	GO:0009201
5.2.2	GO:0009205
5.2.2	GO:0009206
5.2.2	GO:0009259
5.2.2	GO:0009260
5.2.2	GO:0009987
5.2.2	GO:0015672
5.2.2	GO:0015985
5.2.2	GO:0015986
5.2.2	GO:0016020
5.2.2	GO:0016021
5.2.2	GO:0016310
5.2.2	GO:0016491
5.2.2	GO:0017144
5.2.2	GO:0018130
5.2.2	GO:0019438
5.2.2	GO:0019637
5.2.2	GO:0019693
5.2.2	GO:0019866
5.2.2	GO:0020037
5.2.2	GO:0022900
5.2.2	GO:0022904
5.2.2	GO:0031090
5.2.2	GO:0031224
5.2.2	GO:0031966
5.2.2	GO:0032991
5.2.2	GO:0034220
5.2.2	GO:0034641
5.2.2	GO:0034654
5.2.2	GO:0042776
5.2.2	GO:0043167
5.2.2	GO:0043169
5.2.2	GO:0043226
5.2.2	GO:0043227
5.2.2	GO:0043229
5.2.2	GO:0043231
5.2.2	GO:0044237
5.2.2	GO:0044238
5.2.2	GO:0044249
5.2.2	GO:0044271
5.2.2	GO:0044281
5.2.2	GO:0044422
5.2.2	GO:0044424
5.2.2	GO:0044425
5.2.2	GO:0044429
5.2.2	GO:0044444
5.2.2	GO:0044446
5.2.2	GO:0044455
5.2.2	GO:0044464
5.2.2	GO:0045153
5.2.2	GO:0045155
5.2.2	GO:0045275
5.2.2	GO:0046034
5.2.2	GO:0046390
5.2.2	GO:0046483
5.2.2	GO:0046872
5.2.2	GO:0046906
5.2.2	GO:0046907
5.2.2	GO:0048037
5.2.2	GO:0051179
5.2.2	GO:0051234
5.2.2	GO:0051641
5.2.2	GO:0051649
5.2.2	GO:0055085
5.2.2	GO:0055086
5.2.2	GO:0055114
5.2.2	GO:0070069
5.2.2	GO:0070469
5.2.2	GO:0071704
5.2.2	GO:0072521
5.2.2	GO:0072522
5.2.2	GO:0090407
5.2.2	GO:0097159
5.2.2	GO:0098655
5.2.2	GO:0098660
5.2.2	GO:0098662
5.2.2	GO:0098796
5.2.2	GO:0098798
5.2.2	GO:0098800
5.2.2	GO:0098803
5.2.2	GO:1901135
5.2.2	GO:1901137
5.2.2	GO:1901293
5.2.2	GO:1901360
5.2.2	GO:1901362
5.2.2	GO:1901363
5.2.2	GO:1901564
5.2.2	GO:1901566
5.2.2	GO:1901576
5.2.2	GO:1902494
5.2.2	GO:1902600
5.2.2	GO:1990204
5.2.2	GO:1990542
5.2.3.1	GO:0003674
5.2.3.1	GO:0003824
5.2.3.1	GO:0004175
5.2.3.1	GO:0004222
5.2.3.1	GO:0005488
5.2.3.1	GO:0005575
5.2.3.1	GO:0005739
5.2.3.1	GO:0005743
5.2.3.1	GO:0005750
5.2.3.1	GO:0005774
5.2.3.1	GO:0006508
5.2.3.1	GO:0006627
5.2.3.1	GO:0006807
5.2.3.1	GO:0008150
5.2.3.1	GO:0008152
5.2.3.1	GO:0008233
5.2.3.1	GO:0008237
5.2.3.1	GO:0008270
5.2.3.1	GO:0009507
5.2.3.1	GO:0009536
5.2.3.1	GO:0009987
5.2.3.1	GO:0016020
5.2.3.1	GO:0016485
5.2.3.1	GO:0016491
5.2.3.1	GO:0016787
5.2.3.1	GO:0019538
5.2.3.1	GO:0019866
5.2.3.1	GO:0031090
5.2.3.1	GO:0031966
5.2.3.1	GO:0032991
5.2.3.1	GO:0034982
5.2.3.1	GO:0043167
5.2.3.1	GO:0043169
5.2.3.1	GO:0043170
5.2.3.1	GO:0043226
5.2.3.1	GO:0043227
5.2.3.1	GO:0043229
5.2.3.1	GO:0043231
5.2.3.1	GO:0044237
5.2.3.1	GO:0044238
5.2.3.1	GO:0044260
5.2.3.1	GO:0044267
5.2.3.1	GO:0044422
5.2.3.1	GO:0044424
5.2.3.1	GO:0044425
5.2.3.1	GO:0044429
5.2.3.1	GO:0044437
5.2.3.1	GO:0044444
5.2.3.1	GO:0044446
5.2.3.1	GO:0044455
5.2.3.1	GO:0044464
5.2.3.1	GO:0045275
5.2.3.1	GO:0046872
5.2.3.1	GO:0046914
5.2.3.1	GO:0051604
5.2.3.1	GO:0055114
5.2.3.1	GO:0070011
5.2.3.1	GO:0070069
5.2.3.1	GO:0071704
5.2.3.1	GO:0098588
5.2.3.1	GO:0098796
5.2.3.1	GO:0098798
5.2.3.1	GO:0098800
5.2.3.1	GO:0098803
5.2.3.1	GO:0098805
5.2.3.1	GO:0140096
5.2.3.1	GO:1901564
5.2.3.1	GO:1902494
5.2.3.1	GO:1990204
5.2.3.2	GO:0003674
5.2.3.2	GO:0003824
5.2.3.2	GO:0004175
5.2.3.2	GO:0004222
5.2.3.2	GO:0005488
5.2.3.2	GO:0005575
5.2.3.2	GO:0005618
5.2.3.2	GO:0005730
5.2.3.2	GO:0005739
5.2.3.2	GO:0005741
5.2.3.2	GO:0005743
5.2.3.2	GO:0005750
5.2.3.2	GO:0005758
5.2.3.2	GO:0005759
5.2.3.2	GO:0005774
5.2.3.2	GO:0006091
5.2.3.2	GO:0006122
5.2.3.2	GO:0006508
5.2.3.2	GO:0006807
5.2.3.2	GO:0008150
5.2.3.2	GO:0008152
5.2.3.2	GO:0008233
5.2.3.2	GO:0008237
5.2.3.2	GO:0008270
5.2.3.2	GO:0009060
5.2.3.2	GO:0009507
5.2.3.2	GO:0009536
5.2.3.2	GO:0009987
5.2.3.2	GO:0015980
5.2.3.2	GO:0016020
5.2.3.2	GO:0016485
5.2.3.2	GO:0016491
5.2.3.2	GO:0016787
5.2.3.2	GO:0019538
5.2.3.2	GO:0019866
5.2.3.2	GO:0019867
5.2.3.2	GO:0022900
5.2.3.2	GO:0022904
5.2.3.2	GO:0030312
5.2.3.2	GO:0031090
5.2.3.2	GO:0031966
5.2.3.2	GO:0031968
5.2.3.2	GO:0031970
5.2.3.2	GO:0031974
5.2.3.2	GO:0032991
5.2.3.2	GO:0043167
5.2.3.2	GO:0043169
5.2.3.2	GO:0043170
5.2.3.2	GO:0043226
5.2.3.2	GO:0043227
5.2.3.2	GO:0043228
5.2.3.2	GO:0043229
5.2.3.2	GO:0043231
5.2.3.2	GO:0043232
5.2.3.2	GO:0043233
5.2.3.2	GO:0044237
5.2.3.2	GO:0044238
5.2.3.2	GO:0044422
5.2.3.2	GO:0044424
5.2.3.2	GO:0044425
5.2.3.2	GO:0044428
5.2.3.2	GO:0044429
5.2.3.2	GO:0044437
5.2.3.2	GO:0044444
5.2.3.2	GO:0044446
5.2.3.2	GO:0044455
5.2.3.2	GO:0044464
5.2.3.2	GO:0045275
5.2.3.2	GO:0045333
5.2.3.2	GO:0046872
5.2.3.2	GO:0046914
5.2.3.2	GO:0051604
5.2.3.2	GO:0055114
5.2.3.2	GO:0070011
5.2.3.2	GO:0070013
5.2.3.2	GO:0070069
5.2.3.2	GO:0071704
5.2.3.2	GO:0098588
5.2.3.2	GO:0098796
5.2.3.2	GO:0098798
5.2.3.2	GO:0098800
5.2.3.2	GO:0098803
5.2.3.2	GO:0098805
5.2.3.2	GO:0140096
5.2.3.2	GO:1901564
5.2.3.2	GO:1902494
5.2.3.2	GO:1990204
5.2.6	GO:0003674
5.2.6	GO:0003824
5.2.6	GO:0005575
5.2.6	GO:0005739
5.2.6	GO:0005743
5.2.6	GO:0005750
5.2.6	GO:0006091
5.2.6	GO:0006122
5.2.6	GO:0008121
5.2.6	GO:0008150
5.2.6	GO:0008152
5.2.6	GO:0009055
5.2.6	GO:0009060
5.2.6	GO:0009987
5.2.6	GO:0015980
5.2.6	GO:0016020
5.2.6	GO:0016043
5.2.6	GO:0016491
5.2.6	GO:0016679
5.2.6	GO:0016681
5.2.6	GO:0017004
5.2.6	GO:0017062
5.2.6	GO:0019866
5.2.6	GO:0022607
5.2.6	GO:0022900
5.2.6	GO:0022904
5.2.6	GO:0031090
5.2.6	GO:0031966
5.2.6	GO:0032991
5.2.6	GO:0033108
5.2.6	GO:0034551
5.2.6	GO:0034622
5.2.6	GO:0043226
5.2.6	GO:0043227
5.2.6	GO:0043229
5.2.6	GO:0043231
5.2.6	GO:0043933
5.2.6	GO:0044237
5.2.6	GO:0044422
5.2.6	GO:0044424
5.2.6	GO:0044425
5.2.6	GO:0044429
5.2.6	GO:0044444
5.2.6	GO:0044446
5.2.6	GO:0044455
5.2.6	GO:0044464
5.2.6	GO:0045275
5.2.6	GO:0045333
5.2.6	GO:0055114
5.2.6	GO:0065003
5.2.6	GO:0070069
5.2.6	GO:0070469
5.2.6	GO:0071840
5.2.6	GO:0098796
5.2.6	GO:0098798
5.2.6	GO:0098800
5.2.6	GO:0098803
5.2.6	GO:1902494
5.2.6	GO:1990204
5.2.8	GO:0005575
5.2.8	GO:0005739
5.2.8	GO:0005743
5.2.8	GO:0005750
5.2.8	GO:0006091
5.2.8	GO:0006122
5.2.8	GO:0008150
5.2.8	GO:0008152
5.2.8	GO:0009987
5.2.8	GO:0016020
5.2.8	GO:0019866
5.2.8	GO:0022900
5.2.8	GO:0022904
5.2.8	GO:0031090
5.2.8	GO:0031966
5.2.8	GO:0032991
5.2.8	GO:0043226
5.2.8	GO:0043227
5.2.8	GO:0043229
5.2.8	GO:0043231
5.2.8	GO:0044237
5.2.8	GO:0044422
5.2.8	GO:0044424
5.2.8	GO:0044425
5.2.8	GO:0044429
5.2.8	GO:0044444
5.2.8	GO:0044446
5.2.8	GO:0044455
5.2.8	GO:0044464
5.2.8	GO:0045275
5.2.8	GO:0055114
5.2.8	GO:0070069
5.2.8	GO:0070469
5.2.8	GO:0098796
5.2.8	GO:0098798
5.2.8	GO:0098800
5.2.8	GO:0098803
5.2.8	GO:1902494
5.2.8	GO:1990204
5.3.1	GO:0003674
5.3.1	GO:0003824
5.3.1	GO:0005488
5.3.1	GO:0005575
5.3.1	GO:0005739
5.3.1	GO:0005758
5.3.1	GO:0006091
5.3.1	GO:0006122
5.3.1	GO:0006123
5.3.1	GO:0008150
5.3.1	GO:0008152
5.3.1	GO:0009055
5.3.1	GO:0009987
5.3.1	GO:0016491
5.3.1	GO:0020037
5.3.1	GO:0022900
5.3.1	GO:0031970
5.3.1	GO:0031974
5.3.1	GO:0043167
5.3.1	GO:0043169
5.3.1	GO:0043226
5.3.1	GO:0043227
5.3.1	GO:0043229
5.3.1	GO:0043231
5.3.1	GO:0043233
5.3.1	GO:0044237
5.3.1	GO:0044422
5.3.1	GO:0044424
5.3.1	GO:0044425
5.3.1	GO:0044429
5.3.1	GO:0044444
5.3.1	GO:0044446
5.3.1	GO:0044464
5.3.1	GO:0046872
5.3.1	GO:0046906
5.3.1	GO:0048037
5.3.1	GO:0055114
5.3.1	GO:0070013
5.3.1	GO:0070469
5.3.1	GO:0097159
5.3.1	GO:1901363
5.3.2.1	GO:0000166
5.3.2.1	GO:0003674
5.3.2.1	GO:0003824
5.3.2.1	GO:0005215
5.3.2.1	GO:0005488
5.3.2.1	GO:0005524
5.3.2.1	GO:0005575
5.3.2.1	GO:0006810
5.3.2.1	GO:0008144
5.3.2.1	GO:0008150
5.3.2.1	GO:0015399
5.3.2.1	GO:0015405
5.3.2.1	GO:0016020
5.3.2.1	GO:0016462
5.3.2.1	GO:0016787
5.3.2.1	GO:0016817
5.3.2.1	GO:0016818
5.3.2.1	GO:0016887
5.3.2.1	GO:0017004
5.3.2.1	GO:0017076
5.3.2.1	GO:0017111
5.3.2.1	GO:0022804
5.3.2.1	GO:0022857
5.3.2.1	GO:0030554
5.3.2.1	GO:0032553
5.3.2.1	GO:0032555
5.3.2.1	GO:0032559
5.3.2.1	GO:0035639
5.3.2.1	GO:0036094
5.3.2.1	GO:0042623
5.3.2.1	GO:0042626
5.3.2.1	GO:0043167
5.3.2.1	GO:0043168
5.3.2.1	GO:0043492
5.3.2.1	GO:0051179
5.3.2.1	GO:0051234
5.3.2.1	GO:0055085
5.3.2.1	GO:0097159
5.3.2.1	GO:0097367
5.3.2.1	GO:1901265
5.3.2.1	GO:1901363
5.3.2.6	GO:0003006
5.3.2.6	GO:0003674
5.3.2.6	GO:0003824
5.3.2.6	GO:0005488
5.3.2.6	GO:0005575
5.3.2.6	GO:0005739
5.3.2.6	GO:0005743
5.3.2.6	GO:0007275
5.3.2.6	GO:0008150
5.3.2.6	GO:0008152
5.3.2.6	GO:0009790
5.3.2.6	GO:0009793
5.3.2.6	GO:0009987
5.3.2.6	GO:0016020
5.3.2.6	GO:0016021
5.3.2.6	GO:0016043
5.3.2.6	GO:0016491
5.3.2.6	GO:0017004
5.3.2.6	GO:0019866
5.3.2.6	GO:0022414
5.3.2.6	GO:0022607
5.3.2.6	GO:0031090
5.3.2.6	GO:0031224
5.3.2.6	GO:0031966
5.3.2.6	GO:0032501
5.3.2.6	GO:0032502
5.3.2.6	GO:0034622
5.3.2.6	GO:0043167
5.3.2.6	GO:0043169
5.3.2.6	GO:0043226
5.3.2.6	GO:0043227
5.3.2.6	GO:0043229
5.3.2.6	GO:0043231
5.3.2.6	GO:0043234
5.3.2.6	GO:0043933
5.3.2.6	GO:0044422
5.3.2.6	GO:0044424
5.3.2.6	GO:0044425
5.3.2.6	GO:0044429
5.3.2.6	GO:0044444
5.3.2.6	GO:0044446
5.3.2.6	GO:0044464
5.3.2.6	GO:0046872
5.3.2.6	GO:0048856
5.3.2.6	GO:0055114
5.3.2.6	GO:0065003
5.3.2.6	GO:0071840
5.4.1.1	GO:0003674
5.4.1.1	GO:0003824
5.4.1.1	GO:0004129
5.4.1.1	GO:0005215
5.4.1.1	GO:0005488
5.4.1.1	GO:0005506
5.4.1.1	GO:0005575
5.4.1.1	GO:0005739
5.4.1.1	GO:0005743
5.4.1.1	GO:0005886
5.4.1.1	GO:0006091
5.4.1.1	GO:0006119
5.4.1.1	GO:0006139
5.4.1.1	GO:0006163
5.4.1.1	GO:0006725
5.4.1.1	GO:0006753
5.4.1.1	GO:0006793
5.4.1.1	GO:0006796
5.4.1.1	GO:0006807
5.4.1.1	GO:0006810
5.4.1.1	GO:0006811
5.4.1.1	GO:0006812
5.4.1.1	GO:0008150
5.4.1.1	GO:0008152
5.4.1.1	GO:0008324
5.4.1.1	GO:0009055
5.4.1.1	GO:0009060
5.4.1.1	GO:0009117
5.4.1.1	GO:0009123
5.4.1.1	GO:0009126
5.4.1.1	GO:0009141
5.4.1.1	GO:0009144
5.4.1.1	GO:0009150
5.4.1.1	GO:0009161
5.4.1.1	GO:0009167
5.4.1.1	GO:0009199
5.4.1.1	GO:0009205
5.4.1.1	GO:0009259
5.4.1.1	GO:0009987
5.4.1.1	GO:0015002
5.4.1.1	GO:0015075
5.4.1.1	GO:0015077
5.4.1.1	GO:0015078
5.4.1.1	GO:0015318
5.4.1.1	GO:0015672
5.4.1.1	GO:0015980
5.4.1.1	GO:0015988
5.4.1.1	GO:0015990
5.4.1.1	GO:0016020
5.4.1.1	GO:0016021
5.4.1.1	GO:0016310
5.4.1.1	GO:0016491
5.4.1.1	GO:0016675
5.4.1.1	GO:0016676
5.4.1.1	GO:0017144
5.4.1.1	GO:0019637
5.4.1.1	GO:0019693
5.4.1.1	GO:0019866
5.4.1.1	GO:0020037
5.4.1.1	GO:0022857
5.4.1.1	GO:0022890
5.4.1.1	GO:0022900
5.4.1.1	GO:0031090
5.4.1.1	GO:0031224
5.4.1.1	GO:0031966
5.4.1.1	GO:0032991
5.4.1.1	GO:0034220
5.4.1.1	GO:0034641
5.4.1.1	GO:0043167
5.4.1.1	GO:0043169
5.4.1.1	GO:0043226
5.4.1.1	GO:0043227
5.4.1.1	GO:0043229
5.4.1.1	GO:0043231
5.4.1.1	GO:0044237
5.4.1.1	GO:0044238
5.4.1.1	GO:0044281
5.4.1.1	GO:0044422
5.4.1.1	GO:0044424
5.4.1.1	GO:0044425
5.4.1.1	GO:0044429
5.4.1.1	GO:0044444
5.4.1.1	GO:0044446
5.4.1.1	GO:0044464
5.4.1.1	GO:0045277
5.4.1.1	GO:0045333
5.4.1.1	GO:0046034
5.4.1.1	GO:0046483
5.4.1.1	GO:0046872
5.4.1.1	GO:0046906
5.4.1.1	GO:0046914
5.4.1.1	GO:0048037
5.4.1.1	GO:0051179
5.4.1.1	GO:0051234
5.4.1.1	GO:0055085
5.4.1.1	GO:0055086
5.4.1.1	GO:0055114
5.4.1.1	GO:0070069
5.4.1.1	GO:0070469
5.4.1.1	GO:0071704
5.4.1.1	GO:0072521
5.4.1.1	GO:0097159
5.4.1.1	GO:0098655
5.4.1.1	GO:0098660
5.4.1.1	GO:0098662
5.4.1.1	GO:0098796
5.4.1.1	GO:0098803
5.4.1.1	GO:1901135
5.4.1.1	GO:1901360
5.4.1.1	GO:1901363
5.4.1.1	GO:1901564
5.4.1.1	GO:1902600
5.4.1.2	GO:0003674
5.4.1.2	GO:0003824
5.4.1.2	GO:0004129
5.4.1.2	GO:0005215
5.4.1.2	GO:0005488
5.4.1.2	GO:0005507
5.4.1.2	GO:0005575
5.4.1.2	GO:0005739
5.4.1.2	GO:0005743
5.4.1.2	GO:0006091
5.4.1.2	GO:0006810
5.4.1.2	GO:0006811
5.4.1.2	GO:0006812
5.4.1.2	GO:0008150
5.4.1.2	GO:0008152
5.4.1.2	GO:0008324
5.4.1.2	GO:0009055
5.4.1.2	GO:0009987
5.4.1.2	GO:0015002
5.4.1.2	GO:0015075
5.4.1.2	GO:0015077
5.4.1.2	GO:0015078
5.4.1.2	GO:0015318
5.4.1.2	GO:0015672
5.4.1.2	GO:0016020
5.4.1.2	GO:0016021
5.4.1.2	GO:0016491
5.4.1.2	GO:0016675
5.4.1.2	GO:0016676
5.4.1.2	GO:0019866
5.4.1.2	GO:0022857
5.4.1.2	GO:0022890
5.4.1.2	GO:0022900
5.4.1.2	GO:0031090
5.4.1.2	GO:0031224
5.4.1.2	GO:0031966
5.4.1.2	GO:0034220
5.4.1.2	GO:0043167
5.4.1.2	GO:0043169
5.4.1.2	GO:0043226
5.4.1.2	GO:0043227
5.4.1.2	GO:0043229
5.4.1.2	GO:0043231
5.4.1.2	GO:0044237
5.4.1.2	GO:0044422
5.4.1.2	GO:0044424
5.4.1.2	GO:0044425
5.4.1.2	GO:0044429
5.4.1.2	GO:0044444
5.4.1.2	GO:0044446
5.4.1.2	GO:0044464
5.4.1.2	GO:0046872
5.4.1.2	GO:0046914
5.4.1.2	GO:0051179
5.4.1.2	GO:0051234
5.4.1.2	GO:0055085
5.4.1.2	GO:0055114
5.4.1.2	GO:0070469
5.4.1.2	GO:0098655
5.4.1.2	GO:0098660
5.4.1.2	GO:0098662
5.4.1.2	GO:1902600
5.4.1.3	GO:0003674
5.4.1.3	GO:0003824
5.4.1.3	GO:0004129
5.4.1.3	GO:0005215
5.4.1.3	GO:0005575
5.4.1.3	GO:0005739
5.4.1.3	GO:0005743
5.4.1.3	GO:0006091
5.4.1.3	GO:0006810
5.4.1.3	GO:0006811
5.4.1.3	GO:0006812
5.4.1.3	GO:0008150
5.4.1.3	GO:0008152
5.4.1.3	GO:0008324
5.4.1.3	GO:0009055
5.4.1.3	GO:0009060
5.4.1.3	GO:0009987
5.4.1.3	GO:0015002
5.4.1.3	GO:0015075
5.4.1.3	GO:0015077
5.4.1.3	GO:0015078
5.4.1.3	GO:0015318
5.4.1.3	GO:0015672
5.4.1.3	GO:0015980
5.4.1.3	GO:0016020
5.4.1.3	GO:0016021
5.4.1.3	GO:0016491
5.4.1.3	GO:0016675
5.4.1.3	GO:0016676
5.4.1.3	GO:0019646
5.4.1.3	GO:0019866
5.4.1.3	GO:0022857
5.4.1.3	GO:0022890
5.4.1.3	GO:0022900
5.4.1.3	GO:0022904
5.4.1.3	GO:0031090
5.4.1.3	GO:0031224
5.4.1.3	GO:0031966
5.4.1.3	GO:0034220
5.4.1.3	GO:0043226
5.4.1.3	GO:0043227
5.4.1.3	GO:0043229
5.4.1.3	GO:0043231
5.4.1.3	GO:0044237
5.4.1.3	GO:0044422
5.4.1.3	GO:0044424
5.4.1.3	GO:0044425
5.4.1.3	GO:0044429
5.4.1.3	GO:0044444
5.4.1.3	GO:0044446
5.4.1.3	GO:0044464
5.4.1.3	GO:0045333
5.4.1.3	GO:0051179
5.4.1.3	GO:0051234
5.4.1.3	GO:0055085
5.4.1.3	GO:0055114
5.4.1.3	GO:0098655
5.4.1.3	GO:0098660
5.4.1.3	GO:0098662
5.4.1.3	GO:1902600
5.4.1.4	GO:0003674
5.4.1.4	GO:0003824
5.4.1.4	GO:0004129
5.4.1.4	GO:0005215
5.4.1.4	GO:0005488
5.4.1.4	GO:0005575
5.4.1.4	GO:0005740
5.4.1.4	GO:0005751
5.4.1.4	GO:0006091
5.4.1.4	GO:0006119
5.4.1.4	GO:0006123
5.4.1.4	GO:0006139
5.4.1.4	GO:0006163
5.4.1.4	GO:0006164
5.4.1.4	GO:0006725
5.4.1.4	GO:0006753
5.4.1.4	GO:0006754
5.4.1.4	GO:0006793
5.4.1.4	GO:0006796
5.4.1.4	GO:0006807
5.4.1.4	GO:0006810
5.4.1.4	GO:0006811
5.4.1.4	GO:0006812
5.4.1.4	GO:0006839
5.4.1.4	GO:0008150
5.4.1.4	GO:0008152
5.4.1.4	GO:0008324
5.4.1.4	GO:0009055
5.4.1.4	GO:0009058
5.4.1.4	GO:0009060
5.4.1.4	GO:0009117
5.4.1.4	GO:0009123
5.4.1.4	GO:0009124
5.4.1.4	GO:0009126
5.4.1.4	GO:0009127
5.4.1.4	GO:0009141
5.4.1.4	GO:0009142
5.4.1.4	GO:0009144
5.4.1.4	GO:0009145
5.4.1.4	GO:0009150
5.4.1.4	GO:0009152
5.4.1.4	GO:0009156
5.4.1.4	GO:0009161
5.4.1.4	GO:0009165
5.4.1.4	GO:0009167
5.4.1.4	GO:0009168
5.4.1.4	GO:0009199
5.4.1.4	GO:0009201
5.4.1.4	GO:0009205
5.4.1.4	GO:0009206
5.4.1.4	GO:0009259
5.4.1.4	GO:0009260
5.4.1.4	GO:0009987
5.4.1.4	GO:0015002
5.4.1.4	GO:0015075
5.4.1.4	GO:0015077
5.4.1.4	GO:0015078
5.4.1.4	GO:0015318
5.4.1.4	GO:0015672
5.4.1.4	GO:0015980
5.4.1.4	GO:0015985
5.4.1.4	GO:0015986
5.4.1.4	GO:0016310
5.4.1.4	GO:0016491
5.4.1.4	GO:0016675
5.4.1.4	GO:0016676
5.4.1.4	GO:0017144
5.4.1.4	GO:0018130
5.4.1.4	GO:0019438
5.4.1.4	GO:0019637
5.4.1.4	GO:0019646
5.4.1.4	GO:0019693
5.4.1.4	GO:0022857
5.4.1.4	GO:0022890
5.4.1.4	GO:0022900
5.4.1.4	GO:0022904
5.4.1.4	GO:0031967
5.4.1.4	GO:0031975
5.4.1.4	GO:0032991
5.4.1.4	GO:0034220
5.4.1.4	GO:0034641
5.4.1.4	GO:0034654
5.4.1.4	GO:0042776
5.4.1.4	GO:0043167
5.4.1.4	GO:0043169
5.4.1.4	GO:0044237
5.4.1.4	GO:0044238
5.4.1.4	GO:0044249
5.4.1.4	GO:0044271
5.4.1.4	GO:0044281
5.4.1.4	GO:0044422
5.4.1.4	GO:0044424
5.4.1.4	GO:0044425
5.4.1.4	GO:0044429
5.4.1.4	GO:0044444
5.4.1.4	GO:0044446
5.4.1.4	GO:0044455
5.4.1.4	GO:0044464
5.4.1.4	GO:0045277
5.4.1.4	GO:0045333
5.4.1.4	GO:0046034
5.4.1.4	GO:0046390
5.4.1.4	GO:0046483
5.4.1.4	GO:0046872
5.4.1.4	GO:0046907
5.4.1.4	GO:0051179
5.4.1.4	GO:0051234
5.4.1.4	GO:0051641
5.4.1.4	GO:0051649
5.4.1.4	GO:0055085
5.4.1.4	GO:0055086
5.4.1.4	GO:0055114
5.4.1.4	GO:0070069
5.4.1.4	GO:0071704
5.4.1.4	GO:0072521
5.4.1.4	GO:0072522
5.4.1.4	GO:0090407
5.4.1.4	GO:0098655
5.4.1.4	GO:0098660
5.4.1.4	GO:0098662
5.4.1.4	GO:0098796
5.4.1.4	GO:0098798
5.4.1.4	GO:0098800
5.4.1.4	GO:0098803
5.4.1.4	GO:1901135
5.4.1.4	GO:1901137
5.4.1.4	GO:1901293
5.4.1.4	GO:1901360
5.4.1.4	GO:1901362
5.4.1.4	GO:1901564
5.4.1.4	GO:1901566
5.4.1.4	GO:1901576
5.4.1.4	GO:1902600
5.4.1.4	GO:1990542
5.4.1.5	GO:0005575
5.4.1.5	GO:0005739
5.4.1.5	GO:0005743
5.4.1.5	GO:0005746
5.4.1.5	GO:0016020
5.4.1.5	GO:0016021
5.4.1.5	GO:0019866
5.4.1.5	GO:0031090
5.4.1.5	GO:0031224
5.4.1.5	GO:0031966
5.4.1.5	GO:0043226
5.4.1.5	GO:0043227
5.4.1.5	GO:0043229
5.4.1.5	GO:0043231
5.4.1.5	GO:0044422
5.4.1.5	GO:0044424
5.4.1.5	GO:0044425
5.4.1.5	GO:0044429
5.4.1.5	GO:0044444
5.4.1.5	GO:0044446
5.4.1.5	GO:0044455
5.4.1.5	GO:0044464
5.4.1.5	GO:0070469
5.4.1.6	GO:0003674
5.4.1.6	GO:0003824
5.4.1.6	GO:0004129
5.4.1.6	GO:0005215
5.4.1.6	GO:0005575
5.4.1.6	GO:0005739
5.4.1.6	GO:0005743
5.4.1.6	GO:0005751
5.4.1.6	GO:0006091
5.4.1.6	GO:0006123
5.4.1.6	GO:0006810
5.4.1.6	GO:0006811
5.4.1.6	GO:0006812
5.4.1.6	GO:0008150
5.4.1.6	GO:0008152
5.4.1.6	GO:0008324
5.4.1.6	GO:0009055
5.4.1.6	GO:0009060
5.4.1.6	GO:0009987
5.4.1.6	GO:0015002
5.4.1.6	GO:0015075
5.4.1.6	GO:0015077
5.4.1.6	GO:0015078
5.4.1.6	GO:0015318
5.4.1.6	GO:0015672
5.4.1.6	GO:0015980
5.4.1.6	GO:0016020
5.4.1.6	GO:0016491
5.4.1.6	GO:0016675
5.4.1.6	GO:0016676
5.4.1.6	GO:0019646
5.4.1.6	GO:0019866
5.4.1.6	GO:0022857
5.4.1.6	GO:0022890
5.4.1.6	GO:0022900
5.4.1.6	GO:0022904
5.4.1.6	GO:0030234
5.4.1.6	GO:0031090
5.4.1.6	GO:0031966
